DATE,TIME,URL,KEYWORDS,TITLE
20200828,224504,https://www.yahoo.com/news/mcconnell-campaign-hires-student-viral-230520519.html,"['trump', 'dc', 'mcconnell', 'sandmann', 'grassroots', 'encounter', 'hires', 'kentucky', 'student', 'national', 'lincoln', 'campaign', 'mcconnells', 'phillips', 'viral']",McConnell campaign hires student from viral DC encounter
20200828,224504,https://www.yahoo.com/news/jacob-blake-father-bucks-signed-jersey-walkout-smile-nba-001117310.html,"['sent', 'smile', 'bucks', 'understand', 'blake', 'shooting', 'milwaukee', 'jacob', 'son', 'entire', 'court', 'team', 'jersey', 'father', 'blakes', 'signed']",Jacob Blake's father says Bucks sent jersey signed by entire team: 'That made him smile'
20200828,224504,https://www.yahoo.com/news/jacob-blake-no-longer-shackled-203558248.html,"['department', 'salvi', 'bed', 'officer', 'blake', 'shooting', 'shackled', 'lawyer', 'jacob', 'longer', 'kenosha', 'shot', 'hospital', 'blakes', 'injury']","Jacob Blake no longer shackled to his hospital bed, lawyer says"
20200828,224504,https://www.yahoo.com/news/china-arrests-group-reportedly-fleeing-120113087.html,"['protests', 'authorities', 'taiwan', 'fleeing', 'media', 'security', 'group', 'reportedly', 'law', 'sea', 'trying', 'kong', 'arrests', 'hong', 'told', 'china']",China arrests group reportedly fleeing Hong Kong by sea
20200828,224504,https://www.yahoo.com/news/did-the-rnc-boost-trumps-reelection-odds-212115770.html,"['trump', 'voters', 'odds', 'effective', 'trumps', 'boost', 'speech', 'country', 'message', 'national', 'rnc', 'convention', 'republican', 'reelection']",Did the RNC boost Trump’s reelection odds?
20200828,224504,https://www.yahoo.com/news/fireworks-protests-planned-dc-trumps-182302023.html,"['protests', 'close', 'acceptance', 'dc', 'trump', 'black', 'trumps', 'violence', 'speech', 'national', 'rnc', 'house', 'planned', 'white', 'fireworks', 'usa']",Fireworks and protests planned in DC for Trump's acceptance speech at close of RNC
20200828,224504,https://www.yahoo.com/news/prosecutors-announce-homicide-charges-against-231210695.html,"['killing', 'announce', 'protest', 'business', 'charged', 'charges', 'shooting', 'accused', 'kenosha', 'kyle', 'wisconsin', 'rittenhouse', 'homicide', 'prosecutors', 'firstdegree', 'intentional']","Prosecutors announce homicide charges against Kyle Rittenhouse, the 17-year-old accused of shooting and killing 2 people at a Kenosha protest"
20200828,224504,https://www.yahoo.com/news/alleged-kenosha-shooters-extradition-hearing-200617077.html,"['month', 'protests', 'hearing', 'extradition', 'hires', 'blake', 'shooting', 'charges', 'kenosha', 'shooters', 'alleged', 'delayed', 'rittenhouse', 'team', 'homicide', 'say', 'legal', 'night']",Alleged Kenosha shooter's extradition hearing delayed for a month as he hires legal team
20200828,224504,https://www.yahoo.com/news/police-shot-jacob-blake-3-young-sons-witnessed-violence-230434624.html,"['witnessed', 'able', 'children', 'health', 'witness', 'blake', 'violence', 'explain', 'jacob', 'happens', 'young', 'help', 'sons', 'experts', 'child', 'family', 'blakes', 'trauma']",What happens to young children — like Jacob Blake's 3 sons — who witness violence? Experts explain.
20200828,224504,https://www.yahoo.com/news/body-camera-footage-deadly-confrontation-212424273.html,"['place', 'camera', 'deadly', 'order', 'interests', 'released', 'footage', 'body', 'safe', 'passions', 'improve', 'temporarily', 'goal', 'users', 'suspending', 'confrontation']",Body camera footage from deadly confrontation released
20200828,224504,https://www.yahoo.com/news/reckoning-vaccine-plan-governments-alone-060726070.html,"['governments', 'reckoning', 'states', 'programme', 'covid19', 'eu', 'support', 'initiative', 'vaccines', 'vaccine', 'plan', 'covax', 'countries']",New reckoning for WHO vaccine plan as governments go it alone
20200828,224504,https://www.yahoo.com/news/student-doctors-vets-could-administer-133443606.html,"['rush', 'drug', 'used', 'doses', 'vaccination', 'effective', 'vets', 'plans', 'workforce', 'patients', 'administer', 'vaccines', 'vaccine', 'doctors', 'flu', 'student', 'covid19']","Student doctors and vets could administer Covid-19 vaccine, under government plans to rush out doses"
20200828,224504,https://www.yahoo.com/news/vbi-vaccines-coronavirus-vaccine-candidates-152903029.html,"['dose', 'candidates', 'stock', 'studies', 'candidate', 'selection', 'vaccines', 'vaccine', 'coronavirus', 'free', 'vbi']",VBI Vaccines Up on Coronavirus Vaccine Candidates Selection
20200828,224504,https://www.yahoo.com/news/amnesty-says-india-police-violated-083656348.html,"['northeast', 'india', 'delhi', 'report', 'mishra', 'tortured', 'violence', 'violated', 'riots', 'rights', 'religious', 'rioting', 'citizenship', 'law', 'amnesty']",Amnesty says India police violated rights in religious riots
20200828,224504,https://www.yahoo.com/news/amnesty-accuses-indian-police-grave-093519467.html,"['grave', 'human', 'delhi', 'violations', 'indian', 'violence', 'riots', 'rights', 'group', 'abuses', 'unrest', 'accuses', 'amnesty']",Amnesty accuses Indian police of 'grave abuses' in Delhi riots
20200828,224504,https://www.yahoo.com/news/delhi-2020-religious-riots-amnesty-233419080.html,"['international', 'hindus', 'delhi', 'report', 'muslim', 'violence', 'muslims', 'riots', 'rights', 'religious', '2020', 'abuses', 'videos', 'homes', 'accuses', 'amnesty']",Delhi 2020 religious riots: Amnesty International accuses police of rights abuses
20200828,224504,https://www.yahoo.com/news/watch-elon-musks-ai-brain-224645742.html,"['startup', 'neural', 'debut', 'demo', 'working', 'hyped', 'technology', 'watch', 'elon', 'musks', 'chip', 'company', 'musk', 'week', 'brain', 'neuralink', 'massively', 'live']",Watch Elon Musk's AI brain chip startup Neuralink debut its massively hyped technology
20200828,224504,https://news.yahoo.com/trump-republican-national-convention-speech-045121017.html,"['president', 'biden', 'america', 'americans', 'proud', 'bless', 'trumps', 'wants', 'speech', 'know', 'god', 'national', 'minutes', 'im', 'convention', 'republican']","Trump’s Republican National Convention speech, in 3 minutes"
